,facilityId,facilityName,stateCode,so2Mass,so2Rate
290604,55464,Deer Park Energy Center,TX,1.203,0.001
290605,55464,Deer Park Energy Center,TX,1.19,0.001
290606,55464,Deer Park Energy Center,TX,1.187,0.001
290607,55464,Deer Park Energy Center,TX,1.181,0.001
290608,55464,Deer Park Energy Center,TX,1.179,0.001
290609,55464,Deer Park Energy Center,TX,1.19,0.001
290610,55464,Deer Park Energy Center,TX,1.215,0.001
290611,55464,Deer Park Energy Center,TX,1.187,0.001
290612,55464,Deer Park Energy Center,TX,1.136,0.001
290613,55464,Deer Park Energy Center,TX,1.078,0.001
290614,55464,Deer Park Energy Center,TX,1.082,0.001
290615,55464,Deer Park Energy Center,TX,1.086,0.001
290616,55464,Deer Park Energy Center,TX,1.067,0.001
290617,55464,Deer Park Energy Center,TX,0.939,0.001
290618,55464,Deer Park Energy Center,TX,0.838,0.001
290619,55464,Deer Park Energy Center,TX,0.83,0.001
290620,55464,Deer Park Energy Center,TX,0.87,0.001
290621,55464,Deer Park Energy Center,TX,1.021,0.001
290622,55464,Deer Park Energy Center,TX,1.087,0.001
290623,55464,Deer Park Energy Center,TX,0.943,0.001
290624,55464,Deer Park Energy Center,TX,0.829,0.001
290625,55464,Deer Park Energy Center,TX,0.846,0.001
290626,55464,Deer Park Energy Center,TX,1.051,0.001
290627,55464,Deer Park Energy Center,TX,1.184,0.001
290628,55464,Deer Park Energy Center,TX,1.194,0.001
290629,55464,Deer Park Energy Center,TX,1.188,0.001
290630,55464,Deer Park Energy Center,TX,1.183,0.001
290631,55464,Deer Park Energy Center,TX,1.182,0.001
290632,55464,Deer Park Energy Center,TX,1.183,0.001
290633,55464,Deer Park Energy Center,TX,1.206,0.001
290634,55464,Deer Park Energy Center,TX,1.287,0.001
290635,55464,Deer Park Energy Center,TX,1.294,0.001
290636,55464,Deer Park Energy Center,TX,1.235,0.001
290637,55464,Deer Park Energy Center,TX,1.187,0.001
290638,55464,Deer Park Energy Center,TX,1.141,0.001
290639,55464,Deer Park Energy Center,TX,1.079,0.001
290640,55464,Deer Park Energy Center,TX,1.149,0.001
290641,55464,Deer Park Energy Center,TX,1.152,0.001
290642,55464,Deer Park Energy Center,TX,1.161,0.001
290643,55464,Deer Park Energy Center,TX,1.162,0.001
290644,55464,Deer Park Energy Center,TX,1.159,0.001
290645,55464,Deer Park Energy Center,TX,1.184,0.001
290646,55464,Deer Park Energy Center,TX,1.162,0.001
290647,55464,Deer Park Energy Center,TX,1.127,0.001
290648,55464,Deer Park Energy Center,TX,1.128,0.001
290649,55464,Deer Park Energy Center,TX,1.167,0.001
290650,55464,Deer Park Energy Center,TX,1.17,0.001
290651,55464,Deer Park Energy Center,TX,1.276,0.001
290652,55464,Deer Park Energy Center,TX,1.294,0.001
290653,55464,Deer Park Energy Center,TX,1.283,0.001
290654,55464,Deer Park Energy Center,TX,1.279,0.001
290655,55464,Deer Park Energy Center,TX,1.278,0.001
290656,55464,Deer Park Energy Center,TX,1.28,0.001
290657,55464,Deer Park Energy Center,TX,1.287,0.001
290658,55464,Deer Park Energy Center,TX,1.304,0.001
290659,55464,Deer Park Energy Center,TX,1.375,0.001
290660,55464,Deer Park Energy Center,TX,1.286,0.001
290661,55464,Deer Park Energy Center,TX,1.23,0.001
290662,55464,Deer Park Energy Center,TX,1.146,0.001
290663,55464,Deer Park Energy Center,TX,1.155,0.001
290664,55464,Deer Park Energy Center,TX,1.161,0.001
290665,55464,Deer Park Energy Center,TX,1.168,0.001
290666,55464,Deer Park Energy Center,TX,1.168,0.001
290667,55464,Deer Park Energy Center,TX,1.171,0.001
290668,55464,Deer Park Energy Center,TX,1.171,0.001
290669,55464,Deer Park Energy Center,TX,1.168,0.001
290670,55464,Deer Park Energy Center,TX,1.17,0.001
290671,55464,Deer Park Energy Center,TX,1.165,0.001
290672,55464,Deer Park Energy Center,TX,1.17,0.001
290673,55464,Deer Park Energy Center,TX,1.175,0.001
290674,55464,Deer Park Energy Center,TX,1.214,0.001
290675,55464,Deer Park Energy Center,TX,1.305,0.001
290676,55464,Deer Park Energy Center,TX,1.288,0.001
290677,55464,Deer Park Energy Center,TX,1.282,0.001
290678,55464,Deer Park Energy Center,TX,1.278,0.001
290679,55464,Deer Park Energy Center,TX,1.275,0.001
290680,55464,Deer Park Energy Center,TX,1.278,0.001
290681,55464,Deer Park Energy Center,TX,1.278,0.001
290682,55464,Deer Park Energy Center,TX,1.327,0.001
290683,55464,Deer Park Energy Center,TX,1.38,0.001
290684,55464,Deer Park Energy Center,TX,1.297,0.001
290685,55464,Deer Park Energy Center,TX,1.284,0.001
290686,55464,Deer Park Energy Center,TX,1.226,0.001
290687,55464,Deer Park Energy Center,TX,1.14,0.001
290688,55464,Deer Park Energy Center,TX,1.141,0.001
290689,55464,Deer Park Energy Center,TX,1.144,0.001
290690,55464,Deer Park Energy Center,TX,1.147,0.001
290691,55464,Deer Park Energy Center,TX,1.149,0.001
290692,55464,Deer Park Energy Center,TX,1.159,0.001
290693,55464,Deer Park Energy Center,TX,1.294,0.001
290694,55464,Deer Park Energy Center,TX,1.288,0.001
290695,55464,Deer Park Energy Center,TX,1.161,0.001
290696,55464,Deer Park Energy Center,TX,1.148,0.001
290697,55464,Deer Park Energy Center,TX,1.172,0.001
290698,55464,Deer Park Energy Center,TX,1.298,0.001
290699,55464,Deer Park Energy Center,TX,1.297,0.001
290700,55464,Deer Park Energy Center,TX,1.29,0.001
290701,55464,Deer Park Energy Center,TX,1.287,0.001
290702,55464,Deer Park Energy Center,TX,1.285,0.001
290703,55464,Deer Park Energy Center,TX,1.287,0.001
290704,55464,Deer Park Energy Center,TX,1.284,0.001
290705,55464,Deer Park Energy Center,TX,1.275,0.001
290706,55464,Deer Park Energy Center,TX,1.275,0.001
290707,55464,Deer Park Energy Center,TX,1.281,0.001
290708,55464,Deer Park Energy Center,TX,1.285,0.001
290709,55464,Deer Park Energy Center,TX,1.283,0.001
290710,55464,Deer Park Energy Center,TX,1.221,0.001
290711,55464,Deer Park Energy Center,TX,1.253,0.001
290712,55464,Deer Park Energy Center,TX,1.246,0.001
290713,55464,Deer Park Energy Center,TX,1.144,0.001
290714,55464,Deer Park Energy Center,TX,1.15,0.001
290715,55464,Deer Park Energy Center,TX,1.221,0.001
290716,55464,Deer Park Energy Center,TX,1.297,0.001
290717,55464,Deer Park Energy Center,TX,1.297,0.001
290718,55464,Deer Park Energy Center,TX,1.22,0.001
290719,55464,Deer Park Energy Center,TX,1.082,0.001
290720,55464,Deer Park Energy Center,TX,0.881,0.001
290721,55464,Deer Park Energy Center,TX,0.945,0.001
290722,55464,Deer Park Energy Center,TX,1.227,0.001
290723,55464,Deer Park Energy Center,TX,1.264,0.001
290724,55464,Deer Park Energy Center,TX,1.252,0.001
290725,55464,Deer Park Energy Center,TX,1.243,0.001
290726,55464,Deer Park Energy Center,TX,1.239,0.001
290727,55464,Deer Park Energy Center,TX,1.254,0.001
290728,55464,Deer Park Energy Center,TX,1.27,0.001
290729,55464,Deer Park Energy Center,TX,1.274,0.001
290730,55464,Deer Park Energy Center,TX,1.368,0.001
290731,55464,Deer Park Energy Center,TX,1.359,0.001
290732,55464,Deer Park Energy Center,TX,1.271,0.001
290733,55464,Deer Park Energy Center,TX,1.26,0.001
290734,55464,Deer Park Energy Center,TX,1.264,0.001
290735,55464,Deer Park Energy Center,TX,1.277,0.001
290736,55464,Deer Park Energy Center,TX,1.28,0.001
290737,55464,Deer Park Energy Center,TX,1.282,0.001
290738,55464,Deer Park Energy Center,TX,1.283,0.001
290739,55464,Deer Park Energy Center,TX,1.285,0.001
290740,55464,Deer Park Energy Center,TX,1.287,0.001
290741,55464,Deer Park Energy Center,TX,1.196,0.001
290742,55464,Deer Park Energy Center,TX,1.139,0.001
290743,55464,Deer Park Energy Center,TX,1.132,0.001
290744,55464,Deer Park Energy Center,TX,1.14,0.001
290745,55464,Deer Park Energy Center,TX,1.125,0.001
290746,55464,Deer Park Energy Center,TX,1.139,0.001
290747,55464,Deer Park Energy Center,TX,1.158,0.001
290748,55464,Deer Park Energy Center,TX,1.241,0.001
290749,55464,Deer Park Energy Center,TX,1.285,0.001
290750,55464,Deer Park Energy Center,TX,1.284,0.001
290751,55464,Deer Park Energy Center,TX,1.279,0.001
290752,55464,Deer Park Energy Center,TX,1.269,0.001
290753,55464,Deer Park Energy Center,TX,1.27,0.001
290754,55464,Deer Park Energy Center,TX,1.274,0.001
290755,55464,Deer Park Energy Center,TX,1.286,0.001
290756,55464,Deer Park Energy Center,TX,1.29,0.001
290757,55464,Deer Park Energy Center,TX,1.275,0.001
290758,55464,Deer Park Energy Center,TX,1.275,0.001
290759,55464,Deer Park Energy Center,TX,1.278,0.001
290760,55464,Deer Park Energy Center,TX,1.28,0.001
290761,55464,Deer Park Energy Center,TX,1.281,0.001
290762,55464,Deer Park Energy Center,TX,1.28,0.001
290763,55464,Deer Park Energy Center,TX,1.277,0.001
290764,55464,Deer Park Energy Center,TX,1.277,0.001
290765,55464,Deer Park Energy Center,TX,1.279,0.001
290766,55464,Deer Park Energy Center,TX,1.274,0.001
290767,55464,Deer Park Energy Center,TX,1.229,0.001
290768,55464,Deer Park Energy Center,TX,1.129,0.001
290769,55464,Deer Park Energy Center,TX,1.231,0.001
290770,55464,Deer Park Energy Center,TX,1.288,0.001
290771,55464,Deer Park Energy Center,TX,1.282,0.001
290772,55464,Deer Park Energy Center,TX,1.259,0.001
290773,55464,Deer Park Energy Center,TX,1.261,0.001
290774,55464,Deer Park Energy Center,TX,1.274,0.001
290775,55464,Deer Park Energy Center,TX,1.273,0.001
290776,55464,Deer Park Energy Center,TX,1.269,0.001
290777,55464,Deer Park Energy Center,TX,1.269,0.001
290778,55464,Deer Park Energy Center,TX,1.272,0.001
290779,55464,Deer Park Energy Center,TX,1.27,0.001
290780,55464,Deer Park Energy Center,TX,1.267,0.001
290781,55464,Deer Park Energy Center,TX,1.271,0.001
290782,55464,Deer Park Energy Center,TX,1.276,0.001
290783,55464,Deer Park Energy Center,TX,1.285,0.001
290784,55464,Deer Park Energy Center,TX,1.278,0.001
290785,55464,Deer Park Energy Center,TX,1.28,0.001
290786,55464,Deer Park Energy Center,TX,1.243,0.001
290787,55464,Deer Park Energy Center,TX,1.149,0.001
290788,55464,Deer Park Energy Center,TX,1.15,0.001
290789,55464,Deer Park Energy Center,TX,1.16,0.001
290790,55464,Deer Park Energy Center,TX,1.136,0.001
290791,55464,Deer Park Energy Center,TX,0.996,0.001
290792,55464,Deer Park Energy Center,TX,0.878,0.001
290793,55464,Deer Park Energy Center,TX,0.908,0.001
290794,55464,Deer Park Energy Center,TX,1.148,0.001
290795,55464,Deer Park Energy Center,TX,1.269,0.001
290796,55464,Deer Park Energy Center,TX,1.289,0.001
290797,55464,Deer Park Energy Center,TX,1.279,0.001
290798,55464,Deer Park Energy Center,TX,1.279,0.001
290799,55464,Deer Park Energy Center,TX,1.296,0.001
290800,55464,Deer Park Energy Center,TX,1.296,0.001
290801,55464,Deer Park Energy Center,TX,1.299,0.001
290802,55464,Deer Park Energy Center,TX,1.288,0.001
290803,55464,Deer Park Energy Center,TX,1.286,0.001
290804,55464,Deer Park Energy Center,TX,1.29,0.001
290805,55464,Deer Park Energy Center,TX,1.267,0.001
290806,55464,Deer Park Energy Center,TX,1.172,0.001
290807,55464,Deer Park Energy Center,TX,1.16,0.001
290808,55464,Deer Park Energy Center,TX,1.164,0.001
290809,55464,Deer Park Energy Center,TX,1.162,0.001
290810,55464,Deer Park Energy Center,TX,1.173,0.001
290811,55464,Deer Park Energy Center,TX,1.199,0.001
290812,55464,Deer Park Energy Center,TX,1.275,0.001
290813,55464,Deer Park Energy Center,TX,1.295,0.001
290814,55464,Deer Park Energy Center,TX,1.202,0.001
290815,55464,Deer Park Energy Center,TX,1.076,0.001
290816,55464,Deer Park Energy Center,TX,0.909,0.001
290817,55464,Deer Park Energy Center,TX,0.892,0.001
290818,55464,Deer Park Energy Center,TX,0.868,0.001
290819,55464,Deer Park Energy Center,TX,0.915,0.001
290820,55464,Deer Park Energy Center,TX,0.906,0.001
290821,55464,Deer Park Energy Center,TX,1.001,0.001
290822,55464,Deer Park Energy Center,TX,0.983,0.001
290823,55464,Deer Park Energy Center,TX,1.144,0.001
290824,55464,Deer Park Energy Center,TX,1.139,0.001
290825,55464,Deer Park Energy Center,TX,1.146,0.001
290826,55464,Deer Park Energy Center,TX,1.22,0.001
290827,55464,Deer Park Energy Center,TX,1.295,0.001
290828,55464,Deer Park Energy Center,TX,1.29,0.001
290829,55464,Deer Park Energy Center,TX,1.292,0.001
290830,55464,Deer Park Energy Center,TX,1.296,0.001
290831,55464,Deer Park Energy Center,TX,1.297,0.001
290832,55464,Deer Park Energy Center,TX,1.294,0.001
290833,55464,Deer Park Energy Center,TX,1.254,0.001
290834,55464,Deer Park Energy Center,TX,1.16,0.001
290835,55464,Deer Park Energy Center,TX,1.162,0.001
290836,55464,Deer Park Energy Center,TX,1.185,0.001
290837,55464,Deer Park Energy Center,TX,1.232,0.001
290838,55464,Deer Park Energy Center,TX,1.175,0.001
290839,55464,Deer Park Energy Center,TX,1.083,0.001
290840,55464,Deer Park Energy Center,TX,1.006,0.001
290841,55464,Deer Park Energy Center,TX,1.048,0.001
290842,55464,Deer Park Energy Center,TX,1.143,0.001
290843,55464,Deer Park Energy Center,TX,1.149,0.001
290844,55464,Deer Park Energy Center,TX,1.258,0.001
290845,55464,Deer Park Energy Center,TX,1.284,0.001
290846,55464,Deer Park Energy Center,TX,1.268,0.001
290847,55464,Deer Park Energy Center,TX,1.255,0.001
290848,55464,Deer Park Energy Center,TX,1.253,0.001
290849,55464,Deer Park Energy Center,TX,1.233,0.001
290850,55464,Deer Park Energy Center,TX,1.265,0.001
290851,55464,Deer Park Energy Center,TX,1.305,0.001
290852,55464,Deer Park Energy Center,TX,1.24,0.001
290853,55464,Deer Park Energy Center,TX,1.226,0.001
290854,55464,Deer Park Energy Center,TX,1.221,0.001
290855,55464,Deer Park Energy Center,TX,1.139,0.001
290856,55464,Deer Park Energy Center,TX,1.106,0.001
290857,55464,Deer Park Energy Center,TX,1.117,0.001
290858,55464,Deer Park Energy Center,TX,1.122,0.001
290859,55464,Deer Park Energy Center,TX,1.115,0.001
290860,55464,Deer Park Energy Center,TX,1.117,0.001
290861,55464,Deer Park Energy Center,TX,1.122,0.001
290862,55464,Deer Park Energy Center,TX,1.11,0.001
290863,55464,Deer Park Energy Center,TX,1.105,0.001
290864,55464,Deer Park Energy Center,TX,1.11,0.001
290865,55464,Deer Park Energy Center,TX,1.109,0.001
290866,55464,Deer Park Energy Center,TX,1.208,0.001
290867,55464,Deer Park Energy Center,TX,1.246,0.001
290868,55464,Deer Park Energy Center,TX,1.248,0.001
290869,55464,Deer Park Energy Center,TX,1.221,0.001
290870,55464,Deer Park Energy Center,TX,1.262,0.001
290871,55464,Deer Park Energy Center,TX,1.259,0.001
290872,55464,Deer Park Energy Center,TX,1.25,0.001
290873,55464,Deer Park Energy Center,TX,1.245,0.001
290874,55464,Deer Park Energy Center,TX,1.326,0.001
290875,55464,Deer Park Energy Center,TX,1.337,0.001
290876,55464,Deer Park Energy Center,TX,1.246,0.001
290877,55464,Deer Park Energy Center,TX,1.253,0.001
290878,55464,Deer Park Energy Center,TX,1.213,0.001
290879,55464,Deer Park Energy Center,TX,1.144,0.001
290880,55464,Deer Park Energy Center,TX,1.141,0.001
290881,55464,Deer Park Energy Center,TX,1.145,0.001
290882,55464,Deer Park Energy Center,TX,1.153,0.001
290883,55464,Deer Park Energy Center,TX,1.16,0.001
290884,55464,Deer Park Energy Center,TX,1.168,0.001
290885,55464,Deer Park Energy Center,TX,1.233,0.001
290886,55464,Deer Park Energy Center,TX,1.166,0.001
290887,55464,Deer Park Energy Center,TX,1.147,0.001
290888,55464,Deer Park Energy Center,TX,1.155,0.001
290889,55464,Deer Park Energy Center,TX,1.175,0.001
290890,55464,Deer Park Energy Center,TX,1.272,0.001
290891,55464,Deer Park Energy Center,TX,1.266,0.001
290892,55464,Deer Park Energy Center,TX,1.25,0.001
290893,55464,Deer Park Energy Center,TX,1.254,0.001
290894,55464,Deer Park Energy Center,TX,1.266,0.001
290895,55464,Deer Park Energy Center,TX,1.283,0.001
290896,55464,Deer Park Energy Center,TX,1.304,0.001
290897,55464,Deer Park Energy Center,TX,1.376,0.001
290898,55464,Deer Park Energy Center,TX,1.375,0.001
290899,55464,Deer Park Energy Center,TX,1.373,0.001
290900,55464,Deer Park Energy Center,TX,1.287,0.001
290901,55464,Deer Park Energy Center,TX,1.261,0.001
290902,55464,Deer Park Energy Center,TX,1.171,0.001
290903,55464,Deer Park Energy Center,TX,1.168,0.001
290904,55464,Deer Park Energy Center,TX,1.166,0.001
290905,55464,Deer Park Energy Center,TX,1.161,0.001
290906,55464,Deer Park Energy Center,TX,1.169,0.001
290907,55464,Deer Park Energy Center,TX,1.17,0.001
290908,55464,Deer Park Energy Center,TX,1.177,0.001
290909,55464,Deer Park Energy Center,TX,1.245,0.001
290910,55464,Deer Park Energy Center,TX,1.213,0.001
290911,55464,Deer Park Energy Center,TX,1.166,0.001
290912,55464,Deer Park Energy Center,TX,1.163,0.001
290913,55464,Deer Park Energy Center,TX,1.165,0.001
290914,55464,Deer Park Energy Center,TX,1.269,0.001
290915,55464,Deer Park Energy Center,TX,1.287,0.001
290916,55464,Deer Park Energy Center,TX,1.278,0.001
290917,55464,Deer Park Energy Center,TX,1.278,0.001
290918,55464,Deer Park Energy Center,TX,1.275,0.001
290919,55464,Deer Park Energy Center,TX,1.273,0.001
290920,55464,Deer Park Energy Center,TX,1.265,0.001
290921,55464,Deer Park Energy Center,TX,1.279,0.001
290922,55464,Deer Park Energy Center,TX,1.279,0.001
290923,55464,Deer Park Energy Center,TX,1.271,0.001
290924,55464,Deer Park Energy Center,TX,1.263,0.001
290925,55464,Deer Park Energy Center,TX,1.241,0.001
290926,55464,Deer Park Energy Center,TX,1.161,0.001
290927,55464,Deer Park Energy Center,TX,1.165,0.001
290928,55464,Deer Park Energy Center,TX,1.163,0.001
290929,55464,Deer Park Energy Center,TX,1.071,0.001
290930,55464,Deer Park Energy Center,TX,0.92,0.001
290931,55464,Deer Park Energy Center,TX,0.97,0.001
290932,55464,Deer Park Energy Center,TX,1.117,0.001
290933,55464,Deer Park Energy Center,TX,1.174,0.001
290934,55464,Deer Park Energy Center,TX,1.148,0.001
290935,55464,Deer Park Energy Center,TX,1.014,0.001
290936,55464,Deer Park Energy Center,TX,0.879,0.001
290937,55464,Deer Park Energy Center,TX,0.947,0.001
290938,55464,Deer Park Energy Center,TX,1.117,0.001
290939,55464,Deer Park Energy Center,TX,1.188,0.001
290940,55464,Deer Park Energy Center,TX,1.279,0.001
290941,55464,Deer Park Energy Center,TX,1.267,0.001
290942,55464,Deer Park Energy Center,TX,1.253,0.001
290943,55464,Deer Park Energy Center,TX,1.252,0.001
290944,55464,Deer Park Energy Center,TX,1.263,0.001
290945,55464,Deer Park Energy Center,TX,1.278,0.001
290946,55464,Deer Park Energy Center,TX,1.301,0.001
290947,55464,Deer Park Energy Center,TX,1.268,0.001
290948,55464,Deer Park Energy Center,TX,1.227,0.001
290949,55464,Deer Park Energy Center,TX,1.161,0.001
290950,55464,Deer Park Energy Center,TX,1.17,0.001
290951,55464,Deer Park Energy Center,TX,1.173,0.001
290952,55464,Deer Park Energy Center,TX,1.153,0.001
290953,55464,Deer Park Energy Center,TX,1.012,0.001
290954,55464,Deer Park Energy Center,TX,0.889,0.001
290955,55464,Deer Park Energy Center,TX,0.857,0.001
290956,55464,Deer Park Energy Center,TX,0.89,0.001
290957,55464,Deer Park Energy Center,TX,1.078,0.001
290958,55464,Deer Park Energy Center,TX,1.162,0.001
290959,55464,Deer Park Energy Center,TX,1.005,0.001
290960,55464,Deer Park Energy Center,TX,0.868,0.001
290961,55464,Deer Park Energy Center,TX,0.887,0.001
290962,55464,Deer Park Energy Center,TX,1.107,0.001
290963,55464,Deer Park Energy Center,TX,1.249,0.001
290964,55464,Deer Park Energy Center,TX,1.271,0.001
290965,55464,Deer Park Energy Center,TX,1.268,0.001
290966,55464,Deer Park Energy Center,TX,1.252,0.001
290967,55464,Deer Park Energy Center,TX,1.263,0.001
290968,55464,Deer Park Energy Center,TX,1.264,0.001
290969,55464,Deer Park Energy Center,TX,1.28,0.001
290970,55464,Deer Park Energy Center,TX,1.375,0.001
290971,55464,Deer Park Energy Center,TX,1.374,0.001
290972,55464,Deer Park Energy Center,TX,1.31,0.001
